k,epsilon,N,k2,k1,data_duplication,store_complexity
8,0.05,100000,154,76,81.16883116883118,4178.1697454971545
8,0.05,100000,153,76,81.69934640522875,4232.852411690511
8,0.05,100000,152,77,82.23684210526316,4232.920818793395
8,0.05,100000,151,77,82.78145695364239,4289.057725310521
8,0.05,100000,150,77,83.33333333333333,4346.320346320346
8,0.05,100000,149,77,83.89261744966443,4404.738993271042
8,0.05,100000,148,78,84.45945945945945,4407.1098125152175
8,0.05,100000,147,78,85.03401360544218,4467.155779109133
8,0.05,100000,146,78,85.61643835616438,4528.4389720494055
8,0.05,100000,145,78,86.20689655172414,4590.993627854507
8,0.05,100000,144,79,86.80555555555556,4595.9329582747305
8,0.05,100000,143,79,87.41258741258741,4660.31268899287
8,0.05,100000,142,79,88.02816901408451,4726.056463580915
8,0.05,100000,141,79,88.65248226950355,4793.203102765251
8,0.05,100000,140,80,89.28571428571429,4801.0204081632655
8,0.05,100000,139,80,89.92805755395683,4870.218932767455
8,0.05,100000,138,80,90.57971014492753,4940.926275992439
8,0.05,100000,137,80,91.24087591240875,5013.186637540625
8,0.05,100000,136,81,91.91176470588235,5024.2428125934475
8,0.05,100000,135,81,92.5925925925926,5098.816237362191
8,0.05,100000,134,81,93.28358208955224,5175.064423597876
8,0.05,100000,133,81,93.98496240601504,5253.037913636779
8,0.05,100000,132,82,94.6969696969697,5267.755156890412
8,0.05,100000,131,82,95.41984732824427,5348.343734588211
8,0.05,100000,130,82,96.15384615384616,5430.798094963198
8,0.05,100000,129,82,96.89922480620154,5515.176298328694
8,0.05,100000,128,83,97.65625,5534.050263554216
8,0.05,100000,127,83,98.4251968503937,5621.394375318871
8,0.05,100000,126,83,99.2063492063492,5710.825160050634
8,0.05,100000,125,83,100.0,5802.409638554216
8,0.05,100000,124,84,100.80645161290323,5826.024478469848
8,0.05,100000,123,84,101.6260162601626,5920.984296950984
8,0.05,100000,122,84,102.45901639344262,6018.287454729271
8,0.05,100000,121,85,103.30578512396694,6046.035106891606
8,0.05,100000,120,85,104.16666666666667,6147.058823529412
8,0.05,100000,119,85,105.04201680672269,6250.638663770006
8,0.05,100000,118,85,105.9322033898305,6356.861618534228
8,0.05,100000,117,86,106.83760683760684,6390.634476502097
8,0.05,100000,116,86,107.75862068965517,6501.1199292094125
8,0.05,100000,115,86,108.69565217391305,6614.498615202005
8,0.05,100000,114,87,109.64912280701755,6653.506118593519
8,0.05,100000,113,87,110.61946902654867,6771.608322238755
8,0.05,100000,112,87,111.60714285714286,6892.8864649308
8,0.05,100000,111,87,112.61261261261261,7017.4554797108385
8,0.05,100000,110,88,113.63636363636364,7064.237415477085
8,0.05,100000,109,88,114.6788990825688,7194.259742445923
8,0.05,100000,108,88,115.74074074074075,7327.908716797606
8,0.05,100000,107,89,116.82242990654206,7381.440506555206
8,0.05,100000,106,89,117.9245283018868,7521.169915320339
8,0.05,100000,105,89,119.04761904761905,7664.908660093251
8,0.05,100000,104,90,120.1923076923077,7726.002629848784
8,0.05,100000,103,90,121.35922330097087,7876.540882479237
8,0.05,100000,102,90,122.54901960784314,8031.526336024605
8,0.05,100000,101,91,123.76237623762377,8101.123462362557
8,0.05,100000,100,91,125.0,8263.736263736264
8,0.05,100000,99,91,126.26262626262626,8431.29934039025
8,0.05,100000,98,92,127.55102040816327,8510.493815982472
8,0.05,100000,97,92,128.8659793814433,8686.641374816894
8,0.05,100000,96,92,130.20833333333334,8868.319746376812
8,0.05,100000,95,93,131.57894736842104,8958.38918178298
8,0.05,100000,94,93,132.9787234042553,9149.763674508486
8,0.05,100000,93,93,134.40860215053763,9347.342038423236
8,0.05,100000,92,94,135.8695652173913,9449.784820818082
8,0.05,100000,91,94,137.36263736263737,9658.356607152493
8,0.05,100000,90,94,138.88888888888889,9873.91646966115
8,0.05,100000,89,95,140.4494382022472,9990.498275736052
8,0.05,100000,88,95,142.04545454545453,10218.573292735973
8,0.05,100000,87,95,143.67816091954023,10454.554936687735
8,0.05,100000,86,96,145.34883720930233,10587.367045249684
8,0.05,100000,85,96,147.05882352941177,10837.658592848904
8,0.05,100000,84,96,148.8095238095238,11096.938775510203
8,0.05,100000,83,97,150.6024096385542,11248.471715703954
8,0.05,100000,82,97,152.4390243902439,11524.190927099113
8,0.05,100000,81,98,154.320987654321,11689.669008892995
8,0.05,100000,80,98,156.25,11983.41836734694
8,0.05,100000,79,98,158.22784810126583,12288.389157938453
8,0.05,100000,78,99,160.25641025641025,12477.835554758632
8,0.05,100000,77,99,162.33766233766235,12803.698990239722
8,0.05,100000,76,99,164.47368421052633,13142.5053862727
8,0.05,100000,75,100,166.66666666666666,13360.0
8,0.05,100000,74,100,168.9189189189189,13723.155588020452
8,0.05,100000,73,101,171.23287671232876,13961.715180713043
8,0.05,100000,72,101,173.61111111111111,14351.851851851852
8,0.05,100000,71,101,176.05633802816902,14758.58357508038
8,0.05,100000,70,102,178.57142857142858,15034.013605442176
8,0.05,100000,69,102,181.15942028985506,15472.528015617085
8,0.05,100000,68,103,183.8235294117647,15775.859172909599
8,0.05,100000,67,103,186.56716417910448,16249.86212251307
8,0.05,100000,66,104,189.3939393939394,16584.551811824538
8,0.05,100000,65,104,192.30769230769232,17098.315885298132
8,0.05,100000,64,104,195.3125,17636.34314903846
8,0.05,100000,63,105,198.4126984126984,18026.85095202102
8,0.05,100000,62,105,201.61290322580646,18612.556364897675
8,0.05,100000,61,106,204.91803278688525,19045.904681740045
8,0.05,100000,60,106,208.33333333333334,19685.53459119497
8,0.05,100000,59,107,211.864406779661,20167.692708347317
8,0.05,100000,58,107,215.51724137931035,20868.569904541768
8,0.05,100000,57,107,219.2982456140351,21606.648199445986
8,0.05,100000,56,108,223.21428571428572,22177.343159486016
8,0.05,100000,55,108,227.27272727272728,22990.511172329356
8,0.05,100000,54,109,231.4814814814815,23630.460225771134
8,0.05,100000,53,109,235.8490566037736,24529.934907783303
8,0.05,100000,52,110,240.3846153846154,25250.134480903715
8,0.05,100000,51,110,245.09803921568627,26249.344657649155
8,0.05,100000,50,111,250.0,27063.063063063062
8,0.05,100000,49,111,255.10204081632654,28178.199023680074
8,0.05,100000,48,112,260.4166666666667,29101.5625
8,0.05,100000,47,112,265.9574468085106,30352.292569359113
8,0.05,100000,46,113,271.7391304347826,31405.055456111884
8,0.05,100000,45,113,277.77777777777777,32815.470337594226
8,0.05,100000,44,114,284.09090909090907,34022.03856749312
8,0.05,100000,43,114,290.69767441860466,35621.91037355422
8,0.05,100000,42,115,297.6190476190476,37012.71813073055
8,0.05,100000,41,115,304.8780487804878,38839.20026899103
8,0.05,100000,40,116,312.5,40452.58620689655
8,0.05,100000,39,116,320.5128205128205,42552.540297898384
8,0.05,100000,38,117,328.94736842105266,44437.341667258566
8,0.05,100000,37,117,337.8378378378378,46870.571194895514
8,0.05,100000,36,118,347.22222222222223,49089.767733835535
8,0.05,100000,35,118,357.14285714285717,51933.58699411968
8,0.05,100000,34,119,367.6470588235294,54569.50946468553
8,0.05,100000,33,120,378.7878787878788,57442.60789715336
8,0.05,100000,32,120,390.625,61087.239583333336
8,0.05,100000,31,121,403.2258064516129,64552.24843267602
8,0.05,100000,30,121,416.6666666666667,68925.61983471074
8,0.05,100000,29,122,431.0344827586207,73154.51940507983
8,0.05,100000,28,122,446.42857142857144,78471.06055536968
8,0.05,100000,27,123,462.962962962963,83703.0345612098
8,0.05,100000,26,124,480.7692307692308,89535.21664439778
8,0.05,100000,25,124,500.0,96838.70967741935
8,0.05,100000,24,125,520.8333333333334,104233.33333333334
8,0.05,100000,23,125,543.4782608695652,113491.11531190926
8,0.05,100000,22,126,568.1818181818181,123055.22760068215
8,0.05,100000,21,127,595.2380952380952,133986.82307568696
8,0.05,100000,20,127,625.0,147716.53543307088
8,0.05,100000,19,128,657.8947368421053,162391.79362880887
8,0.05,100000,18,129,694.4444444444445,179529.14154464542
8,0.05,100000,17,129,735.2941176470588,201266.0604597516
8,0.05,100000,16,130,781.25,225456.73076923078
8,0.05,100000,15,131,833.3333333333334,254554.70737913487
8,0.05,100000,14,131,892.8571428571429,292210.6247078984
8,0.05,100000,13,132,961.5384615384615,336318.8093957325
8,0.05,100000,12,133,1041.6666666666667,391729.32330827066
8,0.05,100000,11,133,1136.3636363636363,466177.8412974585
8,0.05,100000,10,134,1250.0,559850.7462686568
8,0.05,100000,9,135,1388.888888888889,686035.6652949245
8,0.05,100000,8,135,1562.5,868240.7407407407
8,0.05,100000,7,136,1785.7142857142858,1125660.2641056424
8,0.05,100000,6,137,2083.3333333333335,1520924.5742092459
8,0.05,100000,5,137,2500.0,2190072.99270073
8,0.05,100000,4,138,3125.0,3397101.4492753623
8,0.05,100000,3,139,4166.666666666667,5995683.45323741
8,0.05,100000,2,140,6250.0,13393571.42857143
8,0.05,100000,1,141,12500.0,53192907.80141844
