epsilon,N,k2,k1,data_duplication,store_complexity
0.05,100000,1028,21,97.27626459143968,2712.884878398361
0.05,100000,1027,21,97.37098344693281,2718.1615462586215
0.05,100000,1026,21,97.46588693957115,2723.4536416848923
0.05,100000,1025,21,97.5609756097561,2728.761224894479
0.05,100000,1024,21,97.65625,2734.0843563988096
0.05,100000,1023,21,97.75171065493646,2739.4230970051613
0.05,100000,1022,21,97.84735812133073,2744.7775078183968
0.05,100000,1021,21,97.94319294809011,2750.1476502427154
0.05,100000,1020,21,98.03921568627452,2755.533585983413
0.05,100000,1019,21,98.13542688910697,2760.9353770486555
0.05,100000,1018,21,98.23182711198429,2766.3530857512665
0.05,100000,1017,21,98.32841691248771,2771.786774710522
0.05,100000,1016,21,98.4251968503937,2777.236506853966
0.05,100000,1015,21,98.52216748768473,2782.7023454192276
0.05,100000,1014,21,98.61932938856016,2788.1843539558604
0.05,100000,1013,21,98.71668311944718,2793.68259632719
0.05,100000,1012,21,98.81422924901186,2799.1971367121737
0.05,100000,1011,21,98.91196834817013,2804.728039607276
0.05,100000,1010,21,99.00990099009901,2810.275369828355
0.05,100000,1009,21,99.10802775024777,2815.839192512561
0.05,100000,1008,21,99.2063492063492,2821.4195731202535
0.05,100000,1007,21,99.30486593843098,2827.016577436922
0.05,100000,1006,21,99.40357852882704,2832.6302715751312
0.05,100000,1005,21,99.50248756218906,2838.2607219764714
0.05,100000,1004,21,99.60159362549801,2843.9079954135273
0.05,100000,1003,21,99.70089730807577,2849.572158991856
0.05,100000,1002,21,99.8003992015968,2855.2532801519856
0.05,100000,1001,21,99.9000999000999,2860.951426671421
0.05,100000,1000,21,100.0,2866.666666666667
0.05,100000,999,21,100.10010010010011,2872.399068595265
0.05,100000,998,21,100.20040080160321,2878.1487012578455
0.05,100000,997,21,100.30090270812437,2883.915633800192
0.05,100000,996,21,100.40160642570281,2889.6999357153227
0.05,100000,995,21,100.50251256281408,2895.5016768455826
0.05,100000,994,21,100.6036217303823,2901.320927384755
0.05,100000,993,21,100.70493454179255,2907.157757880186
0.05,100000,992,21,100.80645161290323,2913.012239234924
0.05,100000,991,21,100.90817356205852,2918.8844427098707
0.05,100000,990,21,101.01010101010101,2924.774439925955
0.05,100000,989,21,101.11223458038423,2930.6823028663166
0.05,100000,988,21,101.21457489878543,2936.6081038785064
0.05,100000,987,21,101.31712259371834,2942.5519156767023
0.05,100000,986,21,101.41987829614604,2948.5138113439402
0.05,100000,985,21,101.5228426395939,2954.4938643343653
0.05,100000,984,21,101.6260162601626,2960.492148475492
0.05,100000,983,21,101.7293997965412,2966.508737970485
0.05,100000,982,21,101.83299389002036,2972.5437074004567
0.05,100000,981,21,101.9367991845056,2978.5971317267786
0.05,100000,980,21,102.04081632653062,2984.6690862934097
0.05,100000,979,21,102.14504596527068,2990.759646829243
0.05,100000,978,21,102.24948875255623,2996.86888945047
0.05,100000,977,21,102.35414534288638,3002.9968906629542
0.05,100000,976,22,102.45901639344262,2872.3644670298795
0.05,100000,975,22,102.56410256410257,2878.249955173032
0.05,100000,974,22,102.6694045174538,2884.153570583922
0.05,100000,973,22,102.77492291880782,2890.07538780177
0.05,100000,972,22,102.88065843621399,2896.015481749364
0.05,100000,971,22,102.98661174047373,2901.9739277354292
0.05,100000,970,22,103.09278350515464,2907.9508014570188
0.05,100000,969,22,103.19917440660474,2913.946179001916
0.05,100000,968,22,103.30578512396694,2919.9601368510594
0.05,100000,967,22,103.41261633919338,2925.9927518809827
0.05,100000,966,22,103.51966873706004,2932.0441013662726
0.05,100000,965,22,103.62694300518135,2938.1142629820447
0.05,100000,964,22,103.7344398340249,2944.2033148064384
0.05,100000,963,22,103.84215991692628,2950.3113353231265
0.05,100000,962,22,103.95010395010395,2956.4384034238506
0.05,100000,961,22,104.0582726326743,2962.584598410963
0.05,100000,960,22,104.16666666666667,2968.75
0.05,100000,959,22,104.27528675703859,2974.934688322265
0.05,100000,958,22,104.38413361169103,2981.1387439274345
0.05,100000,957,22,104.4932079414838,2987.3622477861823
0.05,100000,956,22,104.60251046025104,2993.605281292822
0.05,100000,955,22,104.71204188481676,2999.8679262679702
0.05,100000,954,22,104.82180293501048,3006.15026496123
0.05,100000,953,22,104.9317943336831,3012.45238005389
0.05,100000,952,22,105.04201680672269,3018.7743546616507
0.05,100000,951,22,105.15247108307045,3025.1162723373614
0.05,100000,950,22,105.26315789473684,3031.478217073785
0.05,100000,949,22,105.3740779768177,3037.860273306381
0.05,100000,948,22,105.48523206751055,3044.262525916107
0.05,100000,947,22,105.59662090813094,3050.685060232244
0.05,100000,946,22,105.70824524312897,3057.1279620352384
0.05,100000,945,22,105.82010582010582,3063.5913175595715
0.05,100000,944,22,105.9322033898305,3070.075213496644
0.05,100000,943,22,106.04453870625663,3076.579736997685
0.05,100000,942,22,106.15711252653928,3083.1049756766824
0.05,100000,941,22,106.26992561105207,3089.6510176133343
0.05,100000,940,22,106.38297872340425,3096.217951356023
0.05,100000,939,22,106.49627263045794,3102.8058659248118
0.05,100000,938,22,106.60980810234541,3109.4148508144626
0.05,100000,937,22,106.72358591248666,3116.044995997477
0.05,100000,936,22,106.83760683760684,3122.6963919271616
0.05,100000,935,22,106.95187165775401,3129.36912954071
0.05,100000,934,22,107.06638115631692,3136.06330026232
0.05,100000,933,22,107.18113612004288,3142.7789960063196
0.05,100000,932,22,107.29613733905579,3149.5163091803292
0.05,100000,931,22,107.41138560687433,3156.2753326884385
0.05,100000,930,22,107.52688172043011,3163.056159934412
0.05,100000,929,22,107.64262648008611,3169.858884824918
0.05,100000,928,22,107.75862068965517,3176.683601772781
0.05,100000,927,22,107.87486515641855,3183.530405700262
0.05,100000,926,23,107.9913606911447,3051.686374997034
0.05,100000,925,23,108.10810810810811,3058.278019500111
0.05,100000,924,23,108.22510822510823,3064.8910660203715
0.05,100000,923,23,108.34236186348862,3071.525607333985
0.05,100000,922,23,108.45986984815619,3078.1817367204426
0.05,100000,921,23,108.57763300760044,3084.859547965834
0.05,100000,920,23,108.69565217391305,3091.5591353661544
0.05,100000,919,23,108.8139281828074,3098.2805937306352
0.05,100000,918,23,108.93246187363835,3105.0240183851
0.05,100000,917,23,109.05125408942203,3111.7895051753458
0.05,100000,916,23,109.17030567685589,3118.5771504705494
0.05,100000,915,23,109.2896174863388,3125.3870511667037
0.05,100000,914,23,109.40919037199124,3132.2193046900743
0.05,100000,913,23,109.5290251916758,3139.0740090006893
0.05,100000,912,23,109.64912280701755,3145.951262595849
0.05,100000,911,23,109.76948408342481,3152.851164513668
0.05,100000,910,23,109.89010989010988,3159.7738143366428
0.05,100000,909,23,110.01100110011001,3166.719312195246
0.05,100000,908,23,110.13215859030836,3173.6877587715485
0.05,100000,907,23,110.25358324145535,3180.6792553028718
0.05,100000,906,23,110.37527593818984,3187.6939035854643
0.05,100000,905,23,110.49723756906077,3194.731805978211
0.05,100000,904,23,110.61946902654867,3201.793065406368
0.05,100000,903,23,110.74197120708749,3208.877785365328
0.05,100000,902,23,110.86474501108647,3215.9860699244136
0.05,100000,901,23,110.98779134295228,3223.118023730703
0.05,100000,900,23,111.11111111111111,3230.2737520128826
0.05,100000,899,23,111.23470522803115,3237.453360585128
0.05,100000,898,23,111.35857461024499,3244.656955851021
0.05,100000,897,23,111.48272017837235,3251.884644807494
0.05,100000,896,23,111.60714285714286,3259.1365350488018
0.05,100000,895,23,111.73184357541899,3266.412734770532
0.05,100000,894,23,111.85682326621924,3273.713352773638
0.05,100000,893,23,111.98208286674132,3281.038498468513
0.05,100000,892,23,112.10762331838565,3288.388281879089
0.05,100000,891,23,112.2334455667789,3295.7628136469693
0.05,100000,890,23,112.35955056179775,3303.162205035596
0.05,100000,889,23,112.4859392575928,3310.586567934449
0.05,100000,888,23,112.61261261261261,3318.036014863277
0.05,100000,887,23,112.73957158962796,3325.5106589763627
0.05,100000,886,23,112.86681715575621,3333.010614066823
0.05,100000,885,23,112.99435028248588,3340.535994570942
0.05,100000,884,23,113.12217194570135,3348.086915572537
0.05,100000,883,23,113.25028312570781,3355.663492807361
0.05,100000,882,23,113.37868480725623,3363.265842667541
0.05,100000,881,23,113.50737797956867,3370.894082206051
0.05,100000,880,24,113.63636363636364,3237.775482093664
0.05,100000,879,24,113.76564277588169,3245.1358392837037
0.05,100000,878,24,113.89521640091117,3252.5213477860048
0.05,100000,877,24,114.02508551881414,3259.9321223531206
0.05,100000,876,24,114.15525114155251,3267.3682783928607
0.05,100000,875,24,114.28571428571429,3274.8299319727894
0.05,100000,874,24,114.41647597254004,3282.3171998247535
0.05,100000,873,24,114.5475372279496,3289.830199349454
0.05,100000,872,24,114.6788990825688,3297.3690486210476
0.05,100000,871,24,114.8105625717566,3304.933866391789
0.05,100000,870,24,114.94252873563218,3312.5247720967104
0.05,100000,869,24,115.07479861910241,3320.1418858583356
0.05,100000,868,24,115.2073732718894,3327.785328491438
0.05,100000,867,24,115.34025374855824,3335.455221507831
0.05,100000,866,24,115.47344110854503,3343.1516871212
0.05,100000,865,24,115.60693641618496,3350.874848251974
0.05,100000,864,24,115.74074074074075,3358.624828532236
0.05,100000,863,24,115.87485515643105,3366.401752310672
0.05,100000,862,24,116.0092807424594,3374.205744657562
0.05,100000,861,24,116.14401858304298,3382.0369313698116
0.05,100000,860,24,116.27906976744185,3389.8954389760233
0.05,100000,859,24,116.41443538998836,3397.7813947416093
0.05,100000,858,24,116.55011655011656,3405.694926673948
0.05,100000,857,24,116.68611435239207,3413.6361635275784
0.05,100000,856,24,116.82242990654206,3421.605234809445
0.05,100000,855,24,116.95906432748538,3429.602270784173
0.05,100000,854,24,117.096018735363,3437.6274024794006
0.05,100000,853,24,117.23329425556858,3445.6807616911465
0.05,100000,852,24,117.37089201877934,3453.762480989222
0.05,100000,851,24,117.50881316098707,3461.872693722691
0.05,100000,850,24,117.6470588235294,3470.011534025375
0.05,100000,849,24,117.78563015312132,3478.179136821397
0.05,100000,848,24,117.9245283018868,3486.375637830782
0.05,100000,847,24,118.06375442739079,3494.601173575092
0.05,100000,846,24,118.2033096926714,3502.8558813831182
0.05,100000,845,24,118.34319526627219,3511.139899396613
0.05,100000,844,24,118.48341232227489,3519.4533665760728
0.05,100000,843,24,118.62396204033215,3527.7964227065686
0.05,100000,842,24,118.76484560570071,3536.169208403624
0.05,100000,841,24,118.90606420927467,3544.571865119144
0.05,100000,840,24,119.04761904761905,3553.0045351473923
0.05,100000,839,24,119.18951132300357,3561.4673616310165
0.05,100000,838,25,119.33174224343675,3427.1620690244413
0.05,100000,837,25,119.47431302270012,3435.344698380887
0.05,100000,836,25,119.61722488038278,3443.556695130606
0.05,100000,835,25,119.76047904191617,3451.7982000071715
0.05,100000,834,25,119.9040767386091,3460.069354588272
0.05,100000,833,25,120.04801920768307,3468.3703013017935
0.05,100000,832,25,120.1923076923077,3476.701183431953
0.05,100000,831,25,120.33694344163658,3485.0621451254847
0.05,100000,830,25,120.48192771084338,3493.4533313978804
0.05,100000,829,25,120.62726176115802,3501.8748881396778
0.05,100000,828,25,120.77294685990339,3510.3269621228033
0.05,100000,827,25,120.91898428053204,3518.8097010069755
0.05,100000,826,25,121.06537530266344,3527.3232533461533
0.05,100000,825,25,121.21212121212122,3535.867768595041
0.05,100000,824,25,121.35922330097087,3544.4433971156564
0.05,100000,823,25,121.50668286755771,3553.050290183943
0.05,100000,822,25,121.65450121654501,3561.688599996448
0.05,100000,821,25,121.8026796589525,3570.3584796770524
0.05,100000,820,25,121.95121951219512,3579.06008328376
0.05,100000,819,25,122.1001221001221,3587.793565815544
0.05,100000,818,25,122.24938875305624,3596.559083219254
0.05,100000,817,25,122.39902080783354,3605.356792396579
0.05,100000,816,25,122.54901960784314,3614.1868512110727
0.05,100000,815,25,122.69938650306749,3623.049418495239
0.05,100000,814,25,122.85012285012284,3631.944654057676
0.05,100000,813,25,123.00123001230013,3640.8727186902865
0.05,100000,812,25,123.15270935960591,3649.8337741755445
0.05,100000,811,25,123.30456226880395,3658.8279832938283
0.05,100000,810,25,123.45679012345678,3667.8555098308184
0.05,100000,809,25,123.60939431396787,3676.916518584955
0.05,100000,808,25,123.76237623762377,3686.0111753749634
0.05,100000,807,25,123.91573729863693,3695.139647047443
0.05,100000,806,25,124.06947890818859,3704.3021014845235
0.05,100000,805,25,124.22360248447205,3713.498707611589
0.05,100000,804,25,124.37810945273633,3722.7296354050645
0.05,100000,803,25,124.53300124533001,3731.995055900274
0.05,100000,802,25,124.68827930174564,3741.2951411993704
0.05,100000,801,25,124.84394506866417,3750.630064479326
0.05,100000,800,25,125.0,3760.0
0.05,100000,799,26,125.15644555694618,3624.4280029925726
0.05,100000,798,26,125.31328320802005,3633.505394486795
0.05,100000,797,26,125.47051442910916,3642.6169605957675
0.05,100000,796,26,125.62814070351759,3651.7628731209197
0.05,100000,795,26,125.78616352201257,3660.943304944729
0.05,100000,794,26,125.94458438287154,3670.158430038894
0.05,100000,793,26,126.10340479192938,3679.4084234725788
0.05,100000,792,26,126.26262626262626,3688.6934614207344
0.05,100000,791,26,126.42225031605562,3698.0137211724873
0.05,100000,790,26,126.58227848101266,3707.36938113961
0.05,100000,789,26,126.74271229404309,3716.760620865061
0.05,100000,788,26,126.90355329949239,3726.1876210316004
0.05,100000,787,26,127.06480304955528,3735.65056347049
0.05,100000,786,26,127.2264631043257,3745.1496311702595
0.05,100000,785,26,127.38853503184713,3754.68500828556
0.05,100000,784,26,127.55102040816327,3764.256880146093
0.05,100000,783,26,127.7139208173691,3773.8654332656183
0.05,100000,782,26,127.8772378516624,3783.510855351045
0.05,100000,781,26,128.04097311139566,3793.193335311602
0.05,100000,780,26,128.2051282051282,3802.913063268093
0.05,100000,779,26,128.36970474967907,3812.6702305622316
0.05,100000,778,26,128.53470437017995,3822.4650297660655
0.05,100000,777,26,128.7001287001287,3832.297654691477
0.05,100000,776,26,128.8659793814433,3842.168300399781
0.05,100000,775,26,129.03225806451613,3852.0771632113983
0.05,100000,774,26,129.19896640826875,3862.024440715625
0.05,100000,773,26,129.36610608020698,3872.010331780485
0.05,100000,772,26,129.5336787564767,3882.035036562675
0.05,100000,771,26,129.70168612191958,3892.098756517597
0.05,100000,770,26,129.87012987012986,3902.2016944094867
0.05,100000,769,26,130.03901170351105,3912.3440543216284
0.05,100000,768,26,130.20833333333334,3922.526041666667
0.05,100000,767,26,130.3780964797914,3932.747863197013
0.05,100000,766,26,130.54830287206266,3943.009727015344
0.05,100000,765,26,130.718954248366,3953.311842585199
0.05,100000,764,26,130.89005235602093,3963.654420741672
0.05,100000,763,27,131.06159895150722,3826.8510931947153
0.05,100000,762,27,131.23359580052494,3836.889155259792
0.05,100000,761,27,131.4060446780552,3846.966798405271
0.05,100000,760,27,131.57894736842104,3857.08423104545
0.05,100000,759,27,131.75230566534916,3867.2416629683057
0.05,100000,758,27,131.92612137203167,3877.4393053463796
0.05,100000,757,27,132.1003963011889,3887.6773707477537
0.05,100000,756,27,132.27513227513228,3897.9560731471374
0.05,100000,755,27,132.4503311258278,3908.2756279370465
0.05,100000,754,27,132.6259946949602,3918.636251939097
0.05,100000,753,27,132.80212483399734,3929.0381634153955
0.05,100000,752,27,132.9787234042553,3939.4815820800427
0.05,100000,751,27,133.15579227696404,3949.9667291107376
0.05,100000,750,27,133.33333333333334,3960.4938271604938
0.05,100000,749,27,133.5113484646195,3971.0631003694652
0.05,100000,748,27,133.6898395721925,3981.674774376882
0.05,100000,747,27,133.86880856760374,3992.329076333098
0.05,100000,746,27,134.04825737265415,4003.0262349117515
0.05,100000,745,27,134.2281879194631,4013.766480322041
0.05,100000,744,27,134.40860215053763,4024.5500443211163
0.05,100000,743,27,134.58950201884252,4035.377160226585
0.05,100000,742,27,134.77088948787062,4046.248062929139
0.05,100000,741,27,134.9527665317139,4057.1629889053
0.05,100000,740,27,135.13513513513513,4068.1221762302844
0.05,100000,739,27,135.31799729364005,4079.12586459099
0.05,100000,738,27,135.50135501355012,4090.174295299111
0.05,100000,737,27,135.68521031207598,4101.2677113043665
0.05,100000,736,27,135.8695652173913,4112.406357207869
0.05,100000,735,27,136.05442176870747,4123.590479275611
0.05,100000,734,27,136.23978201634878,4134.820325452078
0.05,100000,733,27,136.4256480218281,4146.096145374002
0.05,100000,732,27,136.6120218579235,4157.418190384239
0.05,100000,731,27,136.79890560875512,4168.786713545781
0.05,100000,730,28,136.986301369863,4030.9090421681904
0.05,100000,729,28,137.17421124828533,4041.9619218582793
0.05,100000,728,28,137.36263736263737,4053.0603619300637
0.05,100000,727,28,137.5515818431912,4064.204613181112
0.05,100000,726,28,137.7410468319559,4075.3949281372275
0.05,100000,725,28,137.93103448275863,4086.6315610667575
0.05,100000,724,28,138.12154696132598,4097.9147679950465
0.05,100000,723,28,138.31258644536652,4109.2448067190235
0.05,100000,722,28,138.50415512465375,4120.621936821935
0.05,100000,721,28,138.69625520110958,4132.0464196882185
0.05,100000,720,28,138.88888888888889,4143.518518518519
0.05,100000,719,28,139.08205841446454,4155.03849834486
0.05,100000,718,28,139.27576601671308,4166.606626045954
0.05,100000,717,28,139.4700139470014,4178.223170362663
0.05,100000,716,28,139.66480446927375,4189.88840191362
0.05,100000,715,28,139.86013986013987,4201.602593210984
0.05,100000,714,28,140.0560224089636,4213.366018676378
0.05,100000,713,28,140.25245441795232,4225.178954656952
0.05,100000,712,28,140.4494382022472,4237.041679441629
0.05,100000,711,28,140.64697609001408,4248.954473277498
0.05,100000,710,28,140.8450704225352,4260.917618386375
0.05,100000,709,28,141.04372355430183,4272.931398981518
0.05,100000,708,28,141.24293785310735,4284.996101284524
0.05,100000,707,28,141.44271570014143,4297.112013542375
0.05,100000,706,28,141.643059490085,4309.279426044668
0.05,100000,705,28,141.84397163120568,4321.498631141003
0.05,100000,704,28,142.04545454545453,4333.76992325856
0.05,100000,703,28,142.2475106685633,4346.093598919832
0.05,100000,702,28,142.45014245014244,4358.469956760555
0.05,100000,701,28,142.65335235378032,4370.899297547799
0.05,100000,700,28,142.85714285714286,4383.381924198251
0.05,100000,699,28,143.0615164520744,4395.91814179668
0.05,100000,698,29,143.26647564469914,4256.490731489946
0.05,100000,697,29,143.47202295552367,4268.699043848721
0.05,100000,696,29,143.67816091954023,4280.959995626443
0.05,100000,695,29,143.88489208633092,4293.273889942871
0.05,100000,694,29,144.0922190201729,4305.641032102938
0.05,100000,693,29,144.3001443001443,4318.061729615693
0.05,100000,692,29,144.50867052023122,4330.536292213411
0.05,100000,691,29,144.7178002894356,4343.0650318709195
0.05,100000,690,29,144.92753623188406,4355.648262825109
0.05,100000,689,29,145.1378809869376,4368.286301594642
0.05,100000,688,29,145.34883720930233,4380.97946699987
0.05,100000,687,29,145.5604075691412,4393.72808018294
0.05,100000,686,29,145.7725947521866,4406.532464628127
0.05,100000,685,29,145.98540145985402,4419.392946182351
0.05,100000,684,29,146.19883040935673,4432.309853075924
0.05,100000,683,29,146.41288433382138,4445.283515943496
0.05,100000,682,29,146.6275659824047,4458.314267845223
0.05,100000,681,29,146.84287812041117,4471.402444288151
0.05,100000,680,29,147.05882352941177,4484.548383247822
0.05,100000,679,29,147.27540500736376,4497.7524251900995
0.05,100000,678,29,147.49262536873155,4511.014913093222
0.05,100000,677,29,147.71048744460856,4524.336192470083
0.05,100000,676,29,147.92899408284023,4537.716611390744
0.05,100000,675,29,148.14814814814815,4551.156520505179
0.05,100000,674,29,148.3679525222552,4564.65627306626
0.05,100000,673,29,148.5884101040119,4578.216224952971
0.05,100000,672,29,148.8095238095238,4591.836734693878
0.05,100000,671,29,149.03129657228018,4605.518163490833
0.05,100000,670,29,149.2537313432836,4619.2608752429305
0.05,100000,669,30,149.47683109118086,4478.629728685029
0.05,100000,668,30,149.7005988023952,4492.033896279298
0.05,100000,667,30,149.92503748125938,4505.498375250156
0.05,100000,666,30,150.15015015015015,4519.023528032537
0.05,100000,665,30,150.37593984962405,4532.609719788192
0.05,100000,664,30,150.6024096385542,4546.257318430348
0.05,100000,663,30,150.82956259426848,4559.966694648621
0.05,100000,662,30,151.05740181268882,4573.7382219342035
0.05,100000,661,30,151.285930408472,4587.572276605305
0.05,100000,660,30,151.5151515151515,4601.469237832874
0.05,100000,659,30,151.74506828528072,4615.429487666588
0.05,100000,658,30,151.9756838905775,4629.453411061119
0.05,100000,657,30,152.20700152207002,4643.541395902689
0.05,100000,656,30,152.4390243902439,4657.693833035891
0.05,100000,655,30,152.67175572519085,4671.911116290815
0.05,100000,654,30,152.9051987767584,4686.19364251045
0.05,100000,653,30,153.1393568147014,4700.541811578399
0.05,100000,652,30,153.37423312883436,4714.956026446862
0.05,100000,651,30,153.60983102918587,4729.436693164952
0.05,100000,650,30,153.84615384615384,4743.984220907298
0.05,100000,649,30,154.08320493066256,4758.599022002955
0.05,100000,648,30,154.320987654321,4773.281511964639
0.05,100000,647,30,154.5595054095827,4788.03210951827
0.05,100000,646,30,154.79876160990713,4802.851236632831
0.05,100000,645,30,155.03875968992247,4817.739318550568
0.05,100000,644,30,155.27950310559007,4832.696783817497
0.05,100000,643,30,155.52099533437013,4847.72406431426
0.05,100000,642,31,155.76323987538942,4705.956382536109
0.05,100000,641,31,156.00624024961,4720.635305206884
0.05,100000,640,31,156.25,4735.38306451613
0.05,100000,639,31,156.49452269170578,4750.200091626204
0.05,100000,638,31,156.73981191222572,4765.086821080768
0.05,100000,637,31,156.98587127158555,4780.04369083665
0.05,100000,636,31,157.23270440251574,4795.071142296076
0.05,100000,635,31,157.48031496062993,4810.16962033924
0.05,100000,634,31,157.72870662460568,4825.339573357251
0.05,100000,633,31,157.9778830963665,4840.581453285426
0.05,100000,632,31,158.22784810126583,4855.895715636969
0.05,100000,631,31,158.47860538827257,4871.282819537015
0.05,100000,630,31,158.73015873015873,4886.743227757052
0.05,100000,629,31,158.9825119236884,4902.277406749733
0.05,100000,628,31,159.23566878980893,4917.885826684063
0.05,100000,627,31,159.4896331738437,4933.568961481002
0.05,100000,626,31,159.7444089456869,4949.327288849435
0.05,100000,625,31,160.0,4965.1612903225805
0.05,100000,624,31,160.25641025641025,4981.071451294776
0.05,100000,623,31,160.51364365971108,4997.058261058699
0.05,100000,622,31,160.77170418006432,5013.122212842993
0.05,100000,621,31,161.0305958132045,5029.26380385033
0.05,100000,620,31,161.29032258064515,5045.483535295894
0.05,100000,619,31,161.55088852988692,5061.781912446305
0.05,100000,618,31,161.81229773462783,5078.159444658978
0.05,100000,617,31,162.07455429497568,5094.616645421938
0.05,100000,616,32,162.33766233766235,4951.430468881768
0.05,100000,615,32,162.60162601626016,4967.529248463216
0.05,100000,614,32,162.86644951140065,4983.706723678766
0.05,100000,613,32,163.1321370309951,4999.963408370568
0.05,100000,612,32,163.3986928104575,5016.299820581828
0.05,100000,611,32,163.66612111292963,5032.716482598085
0.05,100000,610,32,163.9344262295082,5049.213920988981
0.05,100000,609,32,164.20361247947454,5065.792666650488
0.05,100000,608,32,164.47368421052633,5082.453254847645
0.05,100000,607,32,164.74464579901152,5099.19622525777
0.05,100000,606,32,165.01650165016503,5116.022122014182
0.05,100000,605,32,165.28925619834712,5132.931493750427
0.05,100000,604,32,165.56291390728478,5149.924893645016
0.05,100000,603,32,165.8374792703151,5167.00287946668
0.05,100000,602,32,166.11295681063123,5184.166013620158
0.05,100000,601,32,166.38935108153078,5201.414863192515
0.05,100000,600,32,166.66666666666666,5218.75
0.05,100000,599,32,166.9449081803005,5236.17200063545
0.05,100000,598,32,167.22408026755852,5253.681446516258
0.05,100000,597,32,167.50418760469012,5271.278923932898
0.05,100000,596,32,167.78523489932886,5288.965024098014
0.05,100000,595,32,168.0672268907563,5306.740343196102
0.05,100000,594,32,168.35016835016836,5324.605482433765
0.05,100000,593,32,168.63406408094434,5342.561048090568
0.05,100000,592,33,168.9189189189189,5198.164995462293
0.05,100000,591,33,169.20473773265653,5215.753609167508
0.05,100000,590,33,169.4915254237288,5233.431702837046
0.05,100000,589,33,169.7792869269949,5251.1998845602175
0.05,100000,588,33,170.06802721088437,5269.058767601042
0.05,100000,587,33,170.35775127768312,5287.008970451184
0.05,100000,586,33,170.64846416382252,5305.051116883521
0.05,100000,585,33,170.94017094017093,5323.185836006349
0.05,100000,584,33,171.23287671232876,5341.413762318247
0.05,100000,583,33,171.52658662092625,5359.7355357635915
0.05,100000,582,33,171.82130584192439,5378.151801788745
0.05,100000,581,33,172.1170395869191,5396.663211398919
0.05,100000,580,33,172.41379310344828,5415.270421215725
0.05,100000,579,33,172.71157167530225,5433.974093535425
0.05,100000,578,33,173.01038062283737,5452.77489638788
0.05,100000,577,33,173.3102253032929,5471.673503596226
0.05,100000,576,33,173.61111111111111,5490.670594837262
0.05,100000,575,33,173.91304347826087,5509.766855702584
0.05,100000,574,33,174.21602787456445,5528.962977760462
0.05,100000,573,33,174.52006980802793,5548.259658618475
0.05,100000,572,33,174.82517482517483,5567.657601986909
0.05,100000,571,33,175.13134851138355,5587.157517742935
0.05,100000,570,34,175.43859649122808,5441.855412525121
0.05,100000,569,34,175.7469244288225,5460.981838999974
0.05,100000,568,34,176.05633802816902,5480.2093422173475
0.05,100000,567,34,176.3668430335097,5499.538635756086
0.05,100000,566,34,176.67844522968198,5518.970439503699
0.05,100000,565,34,176.99115044247787,5538.505479723412
0.05,100000,564,34,177.3049645390071,5558.144489122041
0.05,100000,563,34,177.61989342806393,5577.888206918731
0.05,100000,562,34,177.93594306049823,5597.737378914535
0.05,100000,561,34,178.25311942959001,5617.692757562861
0.05,100000,560,34,178.57142857142858,5637.755102040816
0.05,100000,559,34,178.89087656529517,5657.9251783214295
0.05,100000,558,34,179.21146953405017,5678.2037592467905
0.05,100000,557,34,179.53321364452424,5698.591624602099
0.05,100000,556,34,179.85611510791367,5719.089561190658
0.05,100000,555,34,180.18018018018017,5739.6983629098095
0.05,100000,554,34,180.50541516245488,5760.418830827825
0.05,100000,553,34,180.83182640144665,5781.251773261781
0.05,100000,552,34,181.15942028985506,5802.198005856407
0.05,100000,551,34,181.48820326678765,5823.258351663959
0.05,100000,550,34,181.8181818181818,5844.433641225085
0.05,100000,549,35,182.14936247723134,5698.13257800358
0.05,100000,548,35,182.4817518248175,5718.928628513582
0.05,100000,547,35,182.81535648994515,5739.838803550123
0.05,100000,546,35,183.15018315018315,5760.863939827833
0.05,100000,545,35,183.4862385321101,5782.004881743961
0.05,100000,544,35,183.8235294117647,5803.262481463174
0.05,100000,543,35,184.1620626151013,5824.637599003461
0.05,100000,542,35,184.50184501845018,5846.131102323147
0.05,100000,541,35,184.84288354898337,5867.743867409032
0.05,100000,540,35,185.1851851851852,5889.476778365667
0.05,100000,539,35,185.5287569573284,5911.330727505807
0.05,100000,538,35,185.87360594795538,5933.306615442019
0.05,100000,537,35,186.21973929236498,5955.4053511795155
0.05,100000,536,35,186.56716417910448,5977.627852210165
0.05,100000,535,35,186.9158878504673,5999.975044607763
0.05,100000,534,35,187.26591760299627,6022.447863124545
0.05,100000,533,35,187.6172607879925,6045.047251288957
0.05,100000,532,35,187.9699248120301,6067.774161504729
0.05,100000,531,35,188.32391713747646,6090.629555151245
0.05,100000,530,35,188.67924528301887,6113.614402685246
0.05,100000,529,35,189.0359168241966,6136.729683743881
0.05,100000,528,36,189.3939393939394,5988.86593204775
0.05,100000,527,36,189.75332068311195,6011.595636193715
0.05,100000,526,36,190.11406844106463,6034.455062560139
0.05,100000,525,36,190.47619047619048,6057.4452003023425
0.05,100000,524,36,190.83969465648855,6080.567048022324
0.05,100000,523,36,191.20458891013385,6103.82161387722
0.05,100000,522,36,191.57088122605364,6127.209915689239
0.05,100000,521,36,191.93857965451056,6150.732981057066
0.05,100000,520,36,192.30769230769232,6174.391847468771
0.05,100000,519,36,192.67822736030828,6198.187562416238
0.05,100000,518,36,193.05019305019306,6222.121183511145
