epsilon,N,k2,k1,data_duplication,store_complexity,get_complexity,join_complexity
0.1,10000,96,15,104.16666666666667,1628148.148148148,368.05555555555554,126465.10416666667
0.1,10000,95,15,105.26315789473684,1662522.622345337,371.9298245614035,127501.98522622345
0.1,10000,94,15,106.38297872340425,1697999.094612947,375.88652482269504,128570.85408178665
0.1,10000,93,15,107.52688172043011,1734625.1975180176,379.9283154121864,129673.06625043358
0.1,10000,92,15,108.69565217391305,1772451.1657214873,384.05797101449275,130810.05040957782
0.1,10000,91,15,109.89010989010988,1811530.008453085,388.27838827838826,131983.31320693958
0.1,10000,90,16,111.11111111111111,1736172.8395061728,368.05555555555554,129027.77777777778
0.1,10000,89,16,112.35955056179775,1775318.7728822117,372.19101123595505,130278.45600302992
0.1,10000,88,16,113.63636363636364,1815805.785123967,376.42045454545456,131570.45454545453
0.1,10000,87,16,114.94252873563218,1857695.8647113224,380.74712643678157,132905.64803804993
0.1,10000,86,16,116.27906976744185,1901054.6241211465,385.1744186046511,134286.01946998376
0.1,10000,85,16,117.6470588235294,1945951.5570934252,389.70588235294116,135713.6678200692
0.1,10000,84,16,119.04761904761905,1992460.3174603176,394.34523809523813,137190.8163265306
0.1,10000,83,16,120.48192771084338,2040659.0216286837,399.0963855421687,138719.8214544927
0.1,10000,82,16,121.95121951219512,2090630.5770374776,403.9634146341464,140303.18262938727
0.1,10000,81,16,123.45679012345678,2142463.039170858,408.9506172839506,141943.55281207134
0.1,10000,80,16,125.0,2196250.0,414.0625,143643.75
0.1,10000,79,16,126.58227848101266,2252091.0110559207,419.30379746835445,145406.76974843774
0.1,10000,78,17,128.2051282051282,2174204.277371698,399.69834087481144,143559.32822833274
0.1,10000,77,17,129.87012987012986,2230932.703659976,404.8892284186402,145457.75946742334
0.1,10000,76,17,131.57894736842104,2289913.638585628,410.21671826625385,147429.20808212482
0.1,10000,75,17,133.33333333333334,2351267.9738562093,415.6862745098039,149477.5294117647
0.1,10000,74,17,135.13513513513513,2415124.822755983,421.30365659777425,151606.83839642504
0.1,10000,73,17,136.986301369863,2481622.2003907585,427.07493956486707,153821.53091298445
0.1,10000,72,17,138.88888888888889,2550907.7705156137,433.00653594771234,156126.30718954248
0.1,10000,71,17,140.8450704225352,2623139.6664994108,439.1052195526098,158526.19753316918
0.1,10000,70,17,142.85714285714286,2698487.3949579834,445.37815126050424,161026.5906362545
0.1,10000,69,17,144.92753623188406,2777132.831708613,451.83290707587383,163633.26476148114
0.1,10000,68,18,147.05882352941177,2700422.914263745,433.00653594771234,163084.44828911958
0.1,10000,67,18,149.2537313432836,2781495.507536942,439.469320066335,165922.7531496745
0.1,10000,66,18,151.5151515151515,2866278.9511274355,446.1279461279461,168887.37373737374
0.1,10000,65,18,153.84615384615384,2955003.28731098,452.991452991453,171986.02892833663
0.1,10000,64,18,156.25,3047916.6666666665,460.06944444444446,175227.03993055556
0.1,10000,63,18,158.73015873015873,3145287.086027827,467.3721340388007,178619.38775510204
0.1,10000,62,18,161.29032258064515,3247404.3241993287,474.910394265233,182172.77719967626
0.1,10000,61,18,163.9344262295082,3354582.1015855954,482.6958105646631,185897.7082026934
0.1,10000,60,18,166.66666666666666,3467160.4938271604,490.74074074074076,189805.55555555556
0.1,10000,59,19,169.4915254237288,3396797.6534268735,472.7921498661909,190984.68150410498
0.1,10000,58,19,172.41379310344828,3514763.126603668,480.9437386569873,195296.4422053946
0.1,10000,57,19,175.43859649122808,3638988.514684681,489.38134810710994,199831.4404432133
0.1,10000,56,19,178.57142857142858,3769924.8120300756,498.12030075187965,204605.55853920517
0.1,10000,55,19,181.8181818181818,3908064.375815572,507.177033492823,209636.12440191387
0.1,10000,54,19,185.1851851851852,4053945.5634972206,516.5692007797271,214942.07277452893
0.1,10000,53,19,188.67924528301887,4208157.988420677,526.3157894736842,220544.12789717264
0.1,10000,52,19,192.30769230769232,4371348.489567114,536.4372469635628,226465.01090003113
0.1,10000,51,20,196.07843137254903,4317016.532103038,519.6078431372549,230098.09688581314
0.1,10000,50,20,200.0,4491200.0,530.0,236734.0
0.1,10000,49,20,204.08163265306123,4676151.603498543,540.8163265306123,243771.40774677217
0.1,10000,48,20,208.33333333333334,4872777.777777778,552.0833333333333,251243.75
0.1,10000,47,20,212.7659574468085,5082082.390221819,563.8297872340426,259188.02625622455
0.1,10000,46,20,217.3913043478261,5305179.584120983,576.0869565217391,267645.2741020794
0.1,10000,45,20,222.22222222222223,5543308.641975309,588.8888888888889,276661.1111111111
0.1,10000,44,20,227.27272727272728,5797851.239669421,602.2727272727273,286286.36363636365
0.1,10000,43,21,232.5581395348837,5781287.182260681,586.9324473975637,294196.8464292153
0.1,10000,42,21,238.0952380952381,6059561.602418746,600.9070294784581,305218.0272108844
0.1,10000,41,21,243.90243902439025,6358437.438032918,615.5632984901277,317040.31472196255
0.1,10000,40,21,250.0,6679999.999999999,630.952380952381,329744.04761904763
0.1,10000,39,21,256.4102564102564,7026605.30352838,647.130647130647,343419.9351930121
0.1,10000,38,21,263.1578947368421,7400923.361034164,664.1604010025063,358170.70966890914
0.1,10000,37,22,270.27027027027026,7451172.056577462,651.1056511056511,371948.5922039976
0.1,10000,36,22,277.77777777777777,7870482.6038159365,669.1919191919192,389215.6565656566
0.1,10000,35,22,285.7142857142857,8326233.766233766,688.3116883116883,407959.6474953618
0.1,10000,34,22,294.11764705882354,8822774.457376532,708.5561497326204,428355.4105064486
0.1,10000,33,22,303.030303030303,9365122.297353702,730.0275482093664,450604.54545454547
0.1,10000,32,22,312.5,9959090.90909091,752.8409090909091,474940.48295454547
0.1,10000,31,22,322.5806451612903,10611446.409989592,777.1260997067449,501634.72235360893
0.1,10000,30,23,333.3333333333333,10837487.922705313,768.1159420289855,529028.2608695652
0.1,10000,29,23,344.82758620689657,11597208.292405523,794.6026986506746,561446.334591325
0.1,10000,28,23,357.14285714285717,12439751.552795032,822.9813664596275,597352.7506654835
0.1,10000,27,23,370.3703703703704,13377610.783085823,853.4621578099839,637270.2361782072
0.1,10000,26,23,384.61538461538464,14425726.781579625,886.2876254180603,681823.5271417545
0.1,10000,25,24,400.0,14952000.0,883.3333333333334,729952.6666666666
0.1,10000,24,24,416.6666666666667,16223148.14814815,920.1388888888889,786191.6666666666
0.1,10000,23,24,434.7826086956522,17663642.091997482,960.1449275362319,849841.2413358538
0.1,10000,22,24,454.54545454545456,19304958.67768595,1003.7878787878788,922271.212121212
0.1,10000,21,24,476.1904761904762,21186243.386243388,1051.5873015873017,1005184.0136054421
0.1,10000,20,24,500.0,23356666.666666664,1104.1666666666665,1100716.6666666667
0.1,10000,19,25,526.3157894736842,24843523.545706373,1115.7894736842104,1209914.542936288
0.1,10000,18,25,555.5555555555555,27679209.87654321,1177.7777777777778,1339594.4444444445
0.1,10000,17,25,588.2352941176471,31029813.148788933,1247.0588235294117,1492624.0484429065
0.1,10000,16,25,625.0,35028000.0,1325.0,1674993.75
0.1,10000,15,26,666.6666666666666,38319316.23931624,1358.9743589743591,1893211.5384615385
0.1,10000,14,26,714.2857142857143,43986813.18681318,1456.0439560439559,2161366.6405023546
0.1,10000,13,26,769.2307692307693,51011743.2862995,1568.0473372781066,2493315.680473373
0.1,10000,12,26,833.3333333333334,59864957.264957264,1698.7179487179487,2911111.5384615385
0.1,10000,11,26,909.0909090909091,71240686.58614114,1853.1468531468533,3447247.9020979023
0.1,10000,10,27,1000.0,83004444.44444445,1962.962962962963,4149787.037037037
0.1,10000,9,27,1111.111111111111,102469501.60036582,2181.069958847737,5099964.814814815
0.1,10000,8,27,1250.0,129681481.48148148,2453.703703703704,6426562.037037037
0.1,10000,7,27,1428.5714285714287,169371428.57142857,2804.2328042328045,8358921.730914588
0.1,10000,6,28,1666.6666666666667,222288888.88888893,3154.761904761905,11330864.285714285
0.1,10000,5,28,2000.0,320080000.00000006,3785.714285714286,16255264.285714285
0.1,10000,4,28,2500.0,500100000.00000006,4732.142857142857,25308364.285714287
0.1,10000,3,28,3333.3333333333335,889022222.2222222,6309.52380952381,44840864.28571428
0.1,10000,2,29,5000.0,1931227586.2068968,9137.931034482759,100569632.7586207
0.1,10000,1,29,10000.0,7724524137.931034,18275.862068965518,401079632.7586207
